BLACK SEA TURBOT Total,2017,COMBSEX,PLUSGROUP,MAT. PROPORTION
1 6                                                
1950 2018
1 10
2
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1
0	0	0.431666667	0.678333333	1	1	1	1	1	1




