BLACK SEA TURBOT,2017,COMBSEX,PLUSGROUP,CATCH NOS
1 2                                  
1950 2018
1 10
1
8.659426768	50.74315774	130.4640963	98.67095149	149.5390246	87.17751388	59.05237037	22.3357448	10.5494984	14.26620698
11.52190141	24.75866329	40.96504704	163.8300659	97.25709987	91.60905571	58.81240726	15.90757282	6.591196532	7.416352771
27.90145846	42.53299971	65.92958501	56.66598935	84.4522181	82.32538044	70.80036195	27.60323105	11.66364667	14.84102528
8.842452785	37.33573751	48.35560657	52.45507497	84.91336287	76.03569436	65.21413038	24.00374567	11.52953683	20.95135893
7.191145585	88.57687822	105.159825	77.13738274	50.47369242	64.37752452	56.88927625	19.53577862	12.30796198	27.83763056
6.697107991	30.66804936	62.35294623	74.405895	94.15799289	64.38833739	46.91580581	13.05778686	3.674913819	4.451816279
2.980034092	34.06509728	72.43105405	82.91592397	94.4280113	55.97249301	28.55310155	13.2835302	8.330373316	18.87533002
0.931707102	10.12251783	93.82122612	212.2305668	132.7092643	74.75902451	16.78329232	5.511715983	3.144603541	1.952029197
0.329017621	5.446102563	49.8008429	132.8039273	94.4972987	81.31948421	44.24514919	9.330910419	3.258225314	5.003921719
0.19039433	3.893411398	61.44313687	107.5474187	83.58264558	83.2155485	36.29816981	41.29543739	12.91756025	10.59101262
