BLACK SEA TURBOT Total,2017,COMBSEX,PLUSGROUP,CATCH WTS
1 3                                       
1950 2018
1 10
1
0.871299725	1.025386945	1.642628259	2.252959148	3.012918312	3.860947555	4.7463498	5.583967811	6.264496049	7.569441175
0.716454704	0.96529406	1.515928139	2.123489292	2.973592733	3.330807076	4.331105101	5.282889717	5.85355004	7.687555633
1.077743131	0.883107986	1.399495263	1.928914338	2.666668048	3.599141362	4.180273242	5.169611701	5.740457677	6.617704196
0.947698383	0.984332907	1.600189758	2.050052994	2.854708306	3.836727675	4.801814679	5.766132027	6.490918691	7.402914922
0.921249729	0.882555899	1.503724769	1.864627135	2.494732222	3.222501769	4.01380192	5.064014841	5.771619183	7.31461373
0.921704257	0.938342247	1.530368299	1.985974785	2.64701913	3.614973769	4.52102423	5.107639442	5.935044575	6.688337874
1.120159334	0.943854716	1.439949742	1.707032862	2.220589132	2.946465446	3.697345956	4.117863805	4.757966142	6.472125559
1.152830693	0.960051	1.355471622	1.682868886	2.073734492	2.713779597	3.511021598	4.226116131	5.190824369	7.502600136
1.636212669	0.863638967	1.320654299	1.706070483	2.236980445	2.906174932	3.644081031	4.643847689	6.091667437	7.971828895
1.818160566	0.869171339	1.315969751	1.958694348	2.40591217	2.965094658	3.595555571	4.313843762	5.659090327	7.923461483
